Link
https://video.tribunnews.com/news/916186/darah-dibalas-darah-presiden-iran-masoud-berjanji-akan-balaskan-kematian-ali-khamenei
https://aceh.tribunnews.com/news/1014120/warga-iran-tumpah-ruah-ke-jalan-tangisi-wafatnya-ayatollah-ali-khamenei
https://aceh.tribunnews.com/news/1014091/jenazah-khamenei-ditemukan-di-bawah-reruntuhan-kediamannya-trump-dan-netanyahu-sudah-lihat-fotonya
https://video.tribunnews.com/news/920527/diklaim-israel-sudah-tewas-kepala-keamanan-iran-ali-larijani-malah-unggah-pesan-di-medsos
https://banyumas.tribunnews.com/internasional/88688/kematian-ayatollah-ali-khamenei-diprediksi-jadi-titik-balik-timur-tengah-indonesia-bisa-kena-imbas
https://video.tribunnews.com/news/917607/trump-klaim-sudah-kantongi-kandidat-pemimpin-baru-iran-usai-kematian-ali-khamenei-bawa-perubahan
https://aceh.tribunnews.com/news/1014074/khamenei-syahid-bulan-ramadan-garda-revolusi-iran-tegaskan-perjuangan-tak-berhenti-siap-pembalasan
https://video.tribunnews.com/news/916081/ali-khamenei-tewas-iran-tetapkan-40-hari-berkabung-dan-7-hari-libur-nasional
https://video.tribunnews.com/news/915983/breaking-news-iran-konfirmasi-kematian-ali-khamenei-rumah-hancur-anak-hingga-cucu-ikut-tewas
https://video.tribunnews.com/news/920492/kontroversi-kematian-larijani-israel-yakin-tewas-akun-x-tiba-tiba-posting-kenangan-mereka-abadi
https://wartakota.tribunnews.com/news/883598/presiden-iran-ungkap-kondisi-pemerintahan-iran-usai-kematian-ali-khamenei?page=all
https://video.tribunnews.com/news/916088/kondisi-terakhir-pemimpin-iran-ali-khamenei-jasad-ditemukan-di-bawah-reruntuhan-terkena-proyektil
https://aceh.tribunnews.com/news/1014074/khamenei-syahid-bulan-ramadan-garda-revolusi-iran-tegaskan-perjuangan-tak-berhenti-siap-pembalasan
https://www.tribunnews.com/internasional/7807128/pasca-kematian-ali-khamenei-ulama-senior-iran-serukan-jihad-lawan-as-dan-israel
https://aceh.tribunnews.com/news/1014091/jenazah-khamenei-ditemukan-di-bawah-reruntuhan-kediamannya-trump-dan-netanyahu-sudah-lihat-fotonya
https://video.tribunnews.com/news/916837/warga-polisi-saling-serang-buntut-protes-kematian-ali-khamenei-di-kedubes-as-di-bagdad-irak
https://video.tribunnews.com/news/916062/dendam-terdahsyat-iran-teheran-janji-balas-kematian-khamenei-donald-trump-beri-warning-kiamat
https://video.tribunnews.com/news/916215/protes-kematian-khamenei-massa-pro-iran-bentrok-dengan-aparat-di-konsulat-as-pakistan-22-tewas
https://video.tribunnews.com/news/920527/diklaim-israel-sudah-tewas-kepala-keamanan-iran-ali-larijani-malah-unggah-pesan-di-medsos
https://jatim.tribunnews.com/news/535518/kematian-ali-khamenei-tak-cukup-buat-trump-bisa-gulingkan-rezim-rencana-amerika-bisa-gagal-total
https://wartakota.tribunnews.com/news/883322/khamenei-tewas-bersama-putri-hingga-cucu-ini-4-jenderal-dan-pejabat-tinggi-iran-yang-turut-tewas
https://video.tribunnews.com/news/915976/israel-klaim-ali-khamenei-tewas-di-serangan-besar-besaran-di-teheran-iran
https://video.tribunnews.com/news/916035/iran-konfirmasi-kematian-ali-khamenei-keluarga-usai-dibom-as-israel-tetapkan-40-hari-berkabung
https://banyumas.tribunnews.com/internasional/88680/iran-berduka-pemimpin-tertinggi-ayatollah-ali-khamenei-dikonfirmasi-wafat-pasca-serangan-udara
https://video.tribunnews.com/news/916083/iran-murka-teheran-sumpah-balas-kematian-khamenei-trump-warning-keras-jangan-coba-coba-serang
https://video.tribunnews.com/news/915980/breaking-news-pemimpin-tertinggi-iran-ali-khamenei-tewas-dalam-serangan-israel-as-di-teheran
https://video.tribunnews.com/news/915987/iran-konfirmasi-pemimpin-tertinggi-ali-khamenei-tewas-dalam-serangan-israel-as-di-teheran
https://www.tribunnews.com/internasional/7798021/pernyataan-resmi-garda-revolusi-iran-atas-kematian-ayatullah-ali-khamenei-perjuangan-tidak-berhenti
https://jatim.tribunnews.com/news/535518/kematian-ali-khamenei-tak-cukup-buat-trump-bisa-gulingkan-rezim-rencana-amerika-bisa-gagal-total
https://www.tribunnews.com/internasional/7798229/putin-berduka-atas-kematian-ali-khamanei-tegaskan-as-israel-langgar-hukum-internasional
https://video.tribunnews.com/news/915976/israel-klaim-ali-khamenei-tewas-di-serangan-besar-besaran-di-teheran-iran
https://wartakota.tribunnews.com/news/883446/istri-khamenei-meninggal-usai-koma-3-hari-49-pejabat-tinggi-iran-musnah-dalam-sarapan-berdarah
https://bangka.tribunnews.com/news/1677744/masa-kecil-ali-khamenei-pemimpin-tertinggi-iran-tewas-diserang-as-israel-ayahnya-ulama-sederhana
https://kalteng.tribunnews.com/news/229019/ucapan-duka-meninggalnya-ali-khamenei-as-israel-picu-reaksi-china-putin-di-rusia-dan-korea-utara
https://www.tribunnews.com/internasional/7798021/pernyataan-resmi-garda-revolusi-iran-atas-kematian-ayatullah-ali-khamenei-perjuangan-tidak-berhenti
https://jogja.tribunnews.com/news/1209616/tewasnya-ayatollah-ali-khamenei-disambut-berbeda-oleh-warga-iran
https://jateng.tribunnews.com/news/1245512/ini-dampak-kematian-ali-khamenei-terhadap-posisi-indonesia-di-dunia-internasional
https://www.tribunnews.com/internasional/7798213/hamas-berduka-atas-kematian-ali-khamenei-kutuk-serangan-as-israel-ke-iran
https://bangka.tribunnews.com/video/1677756/video-detik-detik-ali-khamenei-tewas-dalam-serangan-udara-as-israel-di-teheran-300-bom-dijatuhkan
https://www.tribunnews.com/internasional/7798055/ayatollah-ali-khamenei-tewas-diserang-asisrael-timur-tengah-terancam-meledak
https://kalteng.tribunnews.com/news/228950/kabar-duka-khamenei-meninggal-nasib-pemimpin-tertinggi-iran-menurut-amerika-serikat-dan-israel
https://banjarmasin.tribunnews.com/news/1351941/sosok-yang-pimpin-iran-usai-kematian-ali-khamenei-imbas-serangan-as-israel-bekerja-di-masa-transisi?page=3
https://www.tribunnews.com/internasional/7799191/iran-kembali-berduka-istri-ayatollah-khamenei-dilaporkan-tewas-akibat-serangan-as-israel-ke-iran
https://banjarmasin.tribunnews.com/news/1351941/sosok-yang-pimpin-iran-usai-kematian-ali-khamenei-imbas-serangan-as-israel-bekerja-di-masa-transisi
https://wartakota.tribunnews.com/news/883450/duka-mendalam-selimuti-iran-istri-ali-khamenei-wafat-usai-serangan-asisrael
https://trends.tribunnews.com/polhukam/114260/dampak-kematian-ali-khamenei-iran-bakal-tunduk-kepada-amerika-serika-dan-israel
https://medan.tribunnews.com/news/1783764/kronologi-tewasnya-ali-khamenei-dibom-pesawat-amerika-saat-memipin-rapat
https://aceh.tribunnews.com/news/1014732/pemakaman-ayatollah-ali-khamenei-ditunda-iran-sebut-dua-alasan-utama
https://video.tribunnews.com/topic/tribunnews-update?page=2
https://aceh.tribunnews.com/opini/1014572/ketika-kesombongan-donald-trump-dirudal-abu-nawas
https://aceh.tribunnews.com/news/1014207/daftar-10-pejabat-senior-iran-tewas-dalam-serangan-as-israel-termasuk-ali-khamenei-dan-ahmadinejad
https://aceh.tribunnews.com/news/1014550/sosok-mojtaba-khamenei-putra-ali-khamenei-yang-disebut-jadi-penerus-pimpinan-tertinggi-iran
https://surabaya.tribunnews.com/news/1932689/sosok-bagherzadeh-istri-ali-khamenei-yang-dikabarkan-ikut-tewas-dalam-serangan-israel-as-ke-iran
https://jateng.tribunnews.com/news/1245512/ini-dampak-kematian-ali-khamenei-terhadap-posisi-indonesia-di-dunia-internasional?page=2
https://aceh.tribunnews.com/news/1016937/pemimpin-tertinggi-iran-mojtaba-khamenei-bersumpah-balas-kematian-ali-larijani
https://jambi.tribunnews.com/news/1190726/iran-akan-balas-kematian-ayatollah-khamenei-dan-buat-as-israel-menyesal
https://banjarmasin.tribunnews.com/news/1351941/sosok-yang-pimpin-iran-usai-kematian-ali-khamenei-imbas-serangan-as-israel-bekerja-di-masa-transisi
https://trends.tribunnews.com/polhukam/114260/dampak-kematian-ali-khamenei-iran-bakal-tunduk-kepada-amerika-serika-dan-israel
https://video.tribunnews.com/news/920548/balas-dendam-kematian-larijani-iran-gempur-lebih-dari-100-sasaran-militer-israel-230-orang-tewas
https://video.tribunnews.com/news/920793/ramat-gan-hancur-lebur-iran-balas-kematian-ali-larijani-dengan-hujan-rudal-di-jantung-kota-israel
https://jambi.tribunnews.com/news/1191341/anak-khamenei-pimpin-iran-bakal-balas-as-israel-atas-kematian-sang-ayah
https://medan.tribunnews.com/news/1783764/kronologi-tewasnya-ali-khamenei-dibom-pesawat-amerika-saat-memipin-rapat
https://video.tribunnews.com/news/921336/suasana-salat-id-di-iran-dibayangi-perang-as-israel-mojtaba-beri-pesan-musuh-telah-dikalahkan
https://aceh.tribunnews.com/news/1018712/iran-balas-ancaman-trump-dengan-keras-irgc-klaim-tempak-jatuh-jet-tempur-musuh
https://medan.tribunnews.com/news/1783764/kronologi-tewasnya-ali-khamenei-dibom-pesawat-amerika-saat-memipin-rapat
https://trends.tribunnews.com/polhukam/114260/dampak-kematian-ali-khamenei-iran-bakal-tunduk-kepada-amerika-serika-dan-israel?page=4
https://video.tribunnews.com/news/923013/tel-aviv-mencekam-komando-pertahanan-dikerahkan-pasca-serangan-rudal-iran
https://video.tribunnews.com/news/761850/pemimpin-tertinggi-iran-ali-khamenei-janji-bakal-balas-israel-atas-kematian-bos-hizbullah-nasrallah
https://jambi.tribunnews.com/2025/06/17/militer-israel-ancam-serang-target-sensitif-iran-usai-kematian-ali-shademani
https://aceh.tribunnews.com/news/1014732/pemakaman-ayatollah-ali-khamenei-ditunda-iran-sebut-dua-alasan-utama
https://video.tribunnews.com/topic/tribunnews-update?page=2
https://aceh.tribunnews.com/opini/1014572/ketika-kesombongan-donald-trump-dirudal-abu-nawas
https://aceh.tribunnews.com/news/1016951/kenapa-selat-hormuz-jadi-senjata-iran-ini-alasan-yang-bikin-dunia-ketar-ketir
https://aceh.tribunnews.com/opini/1014572/ketika-kesombongan-donald-trump-dirudal-abu-nawas
https://video.tribunnews.com/topic/tribunnews-update?page=2
https://aceh.tribunnews.com/news/1014550/sosok-mojtaba-khamenei-putra-ali-khamenei-yang-disebut-jadi-penerus-pimpinan-tertinggi-iran
https://video.tribunnews.com/news/923011/tragedi-saksakiyah-keluarga-terjebak-ledakan-saat-israel-gempur-lebanon-selatan
https://video.tribunnews.com/news/923072/rudal-iran-hantam-herzliya-warga-israel-sirine-berbunyi-saya-parkir-mobil-lalu-lari-ke-bunker
https://kalteng.tribunnews.com/news/228967/kabar-terbaru-serangan-as-israel-iran-benarkan-ali-khamenei-meninggal-dunia
https://jakarta.tribunnews.com/news/431291/trump-klaim-ayatollah-ali-khamenei-tewas-dalam-serangan-as-israel-menlu-iran-bantah-masih-hidup
https://kalteng.tribunnews.com/news/229357/duka-meninggalnya-pemimpin-tertinggi-iran-ayatollah-ali-khamenei-dirasakan-unjuk-rasa-di-yaman
https://suryamalang.tribunnews.com/news/282042/fakta-ali-khamenei-keturunan-nabi-muhammad-saw-pimpinan-tertinggi-iran-wafat-saat-serangan-as
