News,url,title,content,text_cleaned,tokens,tokens_no_stop,text_no_stopwords,tokens_stemmed,text_final,polarity,subjectivity,sentiment_label,pos_tags,lemma_tags,ner_tags
Detik,https://news.detik.com/berita/d-8392835/puan-berduka-ali-khamenei-gugur-diserang-as-israel-desak-pbb-bertindak,"Puan Berduka Ali Khamenei Gugur Diserang AS-Israel, Desak PBB Bertindak","Ketua DPR RI Puan Maharani menyampaikan dukacita ke masyarakat Iran atas konflik yang terjadi. Puan juga menyampaikan dukacita atas gugurnya mantan pemimpin tinggi Iran, Ayatollah Ali Khamenei.
Hal itu disampaikan Puan dalam pidatonya pada pembukaan sidang ke-15 masa persidangan IV 2025-2026, di Kompleks Parlemen, Senayan, Jakarta, Selasa (10/3/2026). Puan awalnya menyebut serangan terhadap Iran oleh Amerika Serikat dan Israel telah mengabaikan prinsip kedaulatan negara.
""Dalam meningkatnya eskalasi aksi militer tersebut, membawa kepada pemahaman kolektif yang kritis bahwa penggunaan kekuatan militer yang saat ini terjadi telah mengabaikan prinsip penghormatan terhadap kedaulatan negara,"" sebutnya.

Puan kemudian menyampaikan dukacita. Puan meminta PBB bergerak menghadapi situasi ini.
""Atas nama pimpinan dan anggota DPR RI Kami menyampaikan dukacita mendalam atas wafatnya yang mulia Ayatollah Ali Khamenei pimpinan tertinggi Republik Islam Iran. Yang gugur dalam serangan militer Israel dan Amerika terhadap wilayah Iran pada 28 Februari 2026,"" kata dia.
 
""Indonesia sebagai negara yang menjunjung tinggi prinsip kemerdekaan perdamaian abadi dan keadilan sosial menyampaikan simpati yang mendalam kepada seluruh rakyat Iran yang tengah menghadapi masa sulit ini,"" tambahnya.
Puan menjelaskan konflik AS-Israel dengan Iran menggambarkan tantangan tata kelola global. Dia mengatakan hukum dan lembaga internasional harus berperan menjaga stabilitas dunia.
""DPR RI mendesak Perserikatan Bangsa-Bangsa untuk mengambil peran, serta bertindak dalam menjaga penghormatan terhadap hukum internasional, perlindungan terhadap masyarakat sipil, serta komitmen bersama menjaga perdamaian dan stabilitas global,"" ujarnya.

Lihat juga Video Melania Trump 'Ditampar' Data Kematian Anak Iran saat Pimpin Sidang PBB

[Gambas:Video 20detik]",ketua dpr ri puan maharani menyampaikan dukacita ke masyarakat iran atas konflik yang terjadi puan juga menyampaikan dukacita atas gugurnya mantan pemimpin tinggi iran ayatollah ali khamenei hal itu disampaikan puan dalam pidatonya pada pembukaan sidang ke masa persidangan iv di kompleks parlemen senayan jakarta selasa puan awalnya menyebut serangan terhadap iran oleh amerika serikat dan israel telah mengabaikan prinsip kedaulatan negara dalam meningkatnya eskalasi aksi militer tersebut membawa kepada pemahaman kolektif yang kritis bahwa penggunaan kekuatan militer yang saat ini terjadi telah mengabaikan prinsip penghormatan terhadap kedaulatan negara sebutnya puan kemudian menyampaikan dukacita puan meminta pbb bergerak menghadapi situasi ini atas nama pimpinan dan anggota dpr ri kami menyampaikan dukacita mendalam atas wafatnya yang mulia ayatollah ali khamenei pimpinan tertinggi republik islam iran yang gugur dalam serangan militer israel dan amerika terhadap wilayah iran pada februari kata dia indonesia sebagai negara yang menjunjung tinggi prinsip kemerdekaan perdamaian abadi dan keadilan sosial menyampaikan simpati yang mendalam kepada seluruh rakyat iran yang tengah menghadapi masa sulit ini tambahnya puan menjelaskan konflik asisrael dengan iran menggambarkan tantangan tata kelola global dia mengatakan hukum dan lembaga internasional harus berperan menjaga stabilitas dunia dpr ri mendesak perserikatan bangsabangsa untuk mengambil peran serta bertindak dalam menjaga penghormatan terhadap hukum internasional perlindungan terhadap masyarakat sipil serta komitmen bersama menjaga perdamaian dan stabilitas global ujarnya lihat juga video melania trump ditampar data kematian anak iran saat pimpin sidang pbb gambasvideo detik,"['ketua', 'dpr', 'ri', 'puan', 'maharani', 'menyampaikan', 'dukacita', 'ke', 'masyarakat', 'iran', 'atas', 'konflik', 'yang', 'terjadi', 'puan', 'juga', 'menyampaikan', 'dukacita', 'atas', 'gugurnya', 'mantan', 'pemimpin', 'tinggi', 'iran', 'ayatollah', 'ali', 'khamenei', 'hal', 'itu', 'disampaikan', 'puan', 'dalam', 'pidatonya', 'pada', 'pembukaan', 'sidang', 'ke', 'masa', 'persidangan', 'iv', 'di', 'kompleks', 'parlemen', 'senayan', 'jakarta', 'selasa', 'puan', 'awalnya', 'menyebut', 'serangan', 'terhadap', 'iran', 'oleh', 'amerika', 'serikat', 'dan', 'israel', 'telah', 'mengabaikan', 'prinsip', 'kedaulatan', 'negara', 'dalam', 'meningkatnya', 'eskalasi', 'aksi', 'militer', 'tersebut', 'membawa', 'kepada', 'pemahaman', 'kolektif', 'yang', 'kritis', 'bahwa', 'penggunaan', 'kekuatan', 'militer', 'yang', 'saat', 'ini', 'terjadi', 'telah', 'mengabaikan', 'prinsip', 'penghormatan', 'terhadap', 'kedaulatan', 'negara', 'sebutnya', 'puan', 'kemudian', 'menyampaikan', 'dukacita', 'puan', 'meminta', 'pbb', 'bergerak', 'menghadapi', 'situasi', 'ini', 'atas', 'nama', 'pimpinan', 'dan', 'anggota', 'dpr', 'ri', 'kami', 'menyampaikan', 'dukacita', 'mendalam', 'atas', 'wafatnya', 'yang', 'mulia', 'ayatollah', 'ali', 'khamenei', 'pimpinan', 'tertinggi', 'republik', 'islam', 'iran', 'yang', 'gugur', 'dalam', 'serangan', 'militer', 'israel', 'dan', 'amerika', 'terhadap', 'wilayah', 'iran', 'pada', 'februari', 'kata', 'dia', 'indonesia', 'sebagai', 'negara', 'yang', 'menjunjung', 'tinggi', 'prinsip', 'kemerdekaan', 'perdamaian', 'abadi', 'dan', 'keadilan', 'sosial', 'menyampaikan', 'simpati', 'yang', 'mendalam', 'kepada', 'seluruh', 'rakyat', 'iran', 'yang', 'tengah', 'menghadapi', 'masa', 'sulit', 'ini', 'tambahnya', 'puan', 'menjelaskan', 'konflik', 'asisrael', 'dengan', 'iran', 'menggambarkan', 'tantangan', 'tata', 'kelola', 'global', 'dia', 'mengatakan', 'hukum', 'dan', 'lembaga', 'internasional', 'harus', 'berperan', 'menjaga', 'stabilitas', 'dunia', 'dpr', 'ri', 'mendesak', 'perserikatan', 'bangsabangsa', 'untuk', 'mengambil', 'peran', 'serta', 'bertindak', 'dalam', 'menjaga', 'penghormatan', 'terhadap', 'hukum', 'internasional', 'perlindungan', 'terhadap', 'masyarakat', 'sipil', 'serta', 'komitmen', 'bersama', 'menjaga', 'perdamaian', 'dan', 'stabilitas', 'global', 'ujarnya', 'lihat', 'juga', 'video', 'melania', 'trump', 'ditampar', 'data', 'kematian', 'anak', 'iran', 'saat', 'pimpin', 'sidang', 'pbb', 'gambasvideo', 'detik']","['ketua', 'dpr', 'ri', 'puan', 'maharani', 'dukacita', 'masyarakat', 'iran', 'konflik', 'puan', 'dukacita', 'gugurnya', 'mantan', 'pemimpin', 'iran', 'ayatollah', 'ali', 'khamenei', 'puan', 'pidatonya', 'pembukaan', 'sidang', 'persidangan', 'iv', 'kompleks', 'parlemen', 'senayan', 'jakarta', 'puan', 'serangan', 'iran', 'amerika', 'serikat', 'israel', 'mengabaikan', 'prinsip', 'kedaulatan', 'negara', 'meningkatnya', 'eskalasi', 'aksi', 'militer', 'membawa', 'pemahaman', 'kolektif', 'kritis', 'penggunaan', 'kekuatan', 'militer', 'mengabaikan', 'prinsip', 'penghormatan', 'kedaulatan', 'negara', 'puan', 'dukacita', 'puan', 'pbb', 'bergerak', 'menghadapi', 'situasi', 'nama', 'pimpinan', 'anggota', 'dpr', 'ri', 'dukacita', 'mendalam', 'wafatnya', 'mulia', 'ayatollah', 'ali', 'khamenei', 'pimpinan', 'tertinggi', 'republik', 'islam', 'iran', 'gugur', 'serangan', 'militer', 'israel', 'amerika', 'wilayah', 'iran', 'februari', 'indonesia', 'negara', 'menjunjung', 'prinsip', 'kemerdekaan', 'perdamaian', 'abadi', 'keadilan', 'sosial', 'simpati', 'mendalam', 'rakyat', 'iran', 'menghadapi', 'sulit', 'puan', 'konflik', 'asisrael', 'iran', 'menggambarkan', 'tantangan', 'tata', 'kelola', 'global', 'hukum', 'lembaga', 'internasional', 'berperan', 'menjaga', 'stabilitas', 'dunia', 'dpr', 'ri', 'mendesak', 'perserikatan', 'bangsabangsa', 'mengambil', 'peran', 'bertindak', 'menjaga', 'penghormatan', 'hukum', 'internasional', 'perlindungan', 'masyarakat', 'sipil', 'komitmen', 'menjaga', 'perdamaian', 'stabilitas', 'global', 'lihat', 'melania', 'trump', 'ditampar', 'data', 'kematian', 'anak', 'iran', 'pimpin', 'sidang', 'pbb', 'gambasvideo']",ketua dpr ri puan maharani dukacita masyarakat iran konflik puan dukacita gugurnya mantan pemimpin iran ayatollah ali khamenei puan pidatonya pembukaan sidang persidangan iv kompleks parlemen senayan jakarta puan serangan iran amerika serikat israel mengabaikan prinsip kedaulatan negara meningkatnya eskalasi aksi militer membawa pemahaman kolektif kritis penggunaan kekuatan militer mengabaikan prinsip penghormatan kedaulatan negara puan dukacita puan pbb bergerak menghadapi situasi nama pimpinan anggota dpr ri dukacita mendalam wafatnya mulia ayatollah ali khamenei pimpinan tertinggi republik islam iran gugur serangan militer israel amerika wilayah iran februari indonesia negara menjunjung prinsip kemerdekaan perdamaian abadi keadilan sosial simpati mendalam rakyat iran menghadapi sulit puan konflik asisrael iran menggambarkan tantangan tata kelola global hukum lembaga internasional berperan menjaga stabilitas dunia dpr ri mendesak perserikatan bangsabangsa mengambil peran bertindak menjaga penghormatan hukum internasional perlindungan masyarakat sipil komitmen menjaga perdamaian stabilitas global lihat melania trump ditampar data kematian anak iran pimpin sidang pbb gambasvideo,"['ketua', 'dpr', 'ri', 'puan', 'maharani', 'dukacita', 'masyarakat', 'iran', 'konflik', 'puan', 'dukacita', 'gugur', 'mantan', 'pimpin', 'iran', 'ayatollah', 'ali', 'khamenei', 'puan', 'pidato', 'buka', 'sidang', 'sidang', 'iv', 'kompleks', 'parlemen', 'senayan', 'jakarta', 'puan', 'serang', 'iran', 'amerika', 'serikat', 'israel', 'abai', 'prinsip', 'daulat', 'negara', 'tingkat', 'eskalasi', 'aksi', 'militer', 'bawa', 'paham', 'kolektif', 'kritis', 'guna', 'kuat', 'militer', 'abai', 'prinsip', 'hormat', 'daulat', 'negara', 'puan', 'dukacita', 'puan', 'pbb', 'gerak', 'hadap', 'situasi', 'nama', 'pimpin', 'anggota', 'dpr', 'ri', 'dukacita', 'dalam', 'wafat', 'mulia', 'ayatollah', 'ali', 'khamenei', 'pimpin', 'tinggi', 'republik', 'islam', 'iran', 'gugur', 'serang', 'militer', 'israel', 'amerika', 'wilayah', 'iran', 'februari', 'indonesia', 'negara', 'junjung', 'prinsip', 'merdeka', 'damai', 'abadi', 'adil', 'sosial', 'simpati', 'dalam', 'rakyat', 'iran', 'hadap', 'sulit', 'puan', 'konflik', 'asisrael', 'iran', 'gambar', 'tantang', 'tata', 'kelola', 'global', 'hukum', 'lembaga', 'internasional', 'peran', 'jaga', 'stabilitas', 'dunia', 'dpr', 'ri', 'desak', 'serikat', 'bangsabangsa', 'ambil', 'peran', 'tindak', 'jaga', 'hormat', 'hukum', 'internasional', 'lindung', 'masyarakat', 'sipil', 'komitmen', 'jaga', 'damai', 'stabilitas', 'global', 'lihat', 'melania', 'trump', 'tampar', 'data', 'mati', 'anak', 'iran', 'pimpin', 'sidang', 'pbb', 'gambasvideo']",ketua dpr ri puan maharani dukacita masyarakat iran konflik puan dukacita gugur mantan pimpin iran ayatollah ali khamenei puan pidato buka sidang sidang iv kompleks parlemen senayan jakarta puan serang iran amerika serikat israel abai prinsip daulat negara tingkat eskalasi aksi militer bawa paham kolektif kritis guna kuat militer abai prinsip hormat daulat negara puan dukacita puan pbb gerak hadap situasi nama pimpin anggota dpr ri dukacita dalam wafat mulia ayatollah ali khamenei pimpin tinggi republik islam iran gugur serang militer israel amerika wilayah iran februari indonesia negara junjung prinsip merdeka damai abadi adil sosial simpati dalam rakyat iran hadap sulit puan konflik asisrael iran gambar tantang tata kelola global hukum lembaga internasional peran jaga stabilitas dunia dpr ri desak serikat bangsabangsa ambil peran tindak jaga hormat hukum internasional lindung masyarakat sipil komitmen jaga damai stabilitas global lihat melania trump tampar data mati anak iran pimpin sidang pbb gambasvideo,0.0074509803921568,0.2101960784313725,Netral,"[('ketua', 'NOUN'), ('dpr', 'NOUN'), ('ri', 'PROPN'), ('puan', 'NOUN'), ('maharani', 'NOUN'), ('dukacita', 'NOUN'), ('masyarakat', 'NOUN'), ('iran', 'NOUN'), ('konflik', 'NOUN'), ('puan', 'NOUN'), ('dukacita', 'NOUN'), ('gugur', 'NOUN'), ('nya', 'PRON'), ('mantan', 'NOUN'), ('pemimpin', 'NOUN'), ('iran', 'NOUN'), ('ayatol', 'NOUN'), ('lah', 'PART'), ('ali', 'NOUN'), ('khamenei', 'NOUN'), ('puan', 'NOUN'), ('pidato', 'NOUN'), ('nya', 'PRON'), ('pembukaan', 'NOUN'), ('sidang', 'NOUN'), ('persidangan', 'NOUN'), ('iv', 'NUM'), ('kompleks', 'NOUN'), ('parlemen', 'NOUN'), ('senayan', 'NOUN'), ('jakarta', 'NOUN'), ('puan', 'NOUN'), ('serangan', 'NOUN'), ('iran', 'NOUN'), ('amerika', 'PROPN'), ('serikat', 'PROPN'), ('israel', 'NOUN'), ('mengabaikan', 'VERB'), ('prinsip', 'NOUN'), ('kedaulatan', 'NOUN'), ('negara', 'NOUN'), ('meningkat', 'VERB'), ('nya', 'PRON'), ('eskalasi', 'NOUN'), ('aksi', 'NOUN'), ('militer', 'ADJ'), ('membawa', 'VERB'), ('pemahaman', 'NOUN'), ('kolektif', 'ADJ'), ('kritis', 'ADJ'), ('penggunaan', 'NOUN'), ('kekuatan', 'NOUN'), ('militer', 'ADJ'), ('mengabaikan', 'VERB'), ('prinsip', 'NOUN'), ('penghormatan', 'NOUN'), ('kedaulatan', 'NOUN'), ('negara', 'NOUN'), ('puan', 'NOUN'), ('dukacita', 'NOUN'), ('puan', 'NOUN'), ('pbb', 'NOUN'), ('bergerak', 'VERB'), ('menghadapi', 'VERB'), ('situasi', 'NOUN'), ('nama', 'NOUN'), ('pimpinan', 'NOUN'), ('anggota', 'NOUN'), ('dpr', 'NOUN'), ('ri', 'PROPN'), ('dukacita', 'NOUN'), ('mendalam', 'VERB'), ('wafat', 'NOUN'), ('nya', 'PRON'), ('mulia', 'ADJ'), ('ayatol', 'NOUN'), ('lah', 'PART'), ('ali', 'NOUN'), ('khamenei', 'NOUN'), ('pimpinan', 'NOUN'), ('tertinggi', 'ADJ'), ('republik', 'NOUN'), ('islam', 'NOUN'), ('iran', 'NOUN'), ('gugur', 'NOUN'), ('serangan', 'NOUN'), ('militer', 'ADJ'), ('israel', 'NOUN'), ('amerika', 'PROPN'), ('wilayah', 'NOUN'), ('iran', 'NOUN'), ('februari', 'PROPN'), ('indonesia', 'PROPN'), ('negara', 'NOUN'), ('menjunjung', 'VERB'), ('prinsip', 'NOUN'), ('kemerdekaan', 'NOUN'), ('perdamaian', 'NOUN'), ('abadi', 'ADJ'), ('keadilan', 'NOUN'), ('sosial', 'NOUN'), ('simpati', 'NOUN'), ('mendalam', 'VERB'), ('rakyat', 'NOUN'), ('iran', 'NOUN'), ('menghadapi', 'VERB'), ('sulit', 'ADJ'), ('puan', 'NOUN'), ('konflik', 'NOUN'), ('asisrael', 'NOUN'), ('iran', 'NOUN'), ('menggambarkan', 'VERB'), ('tantangan', 'NOUN'), ('tata', 'NOUN'), ('kelola', 'NOUN'), ('global', 'ADJ'), ('hukum', 'NOUN'), ('lembaga', 'NOUN'), ('internasional', 'ADJ'), ('berperan', 'VERB'), ('menjaga', 'VERB'), ('stabilitas', 'NOUN'), ('dunia', 'NOUN'), ('dpr', 'NOUN'), ('ri', 'PROPN'), ('mendesak', 'VERB'), ('perserikatan', 'NOUN'), ('bangsabangsa', 'NOUN'), ('mengambil', 'VERB'), ('peran', 'NOUN'), ('bertindak', 'ADV'), ('menjaga', 'VERB'), ('penghormatan', 'NOUN'), ('hukum', 'NOUN'), ('internasional', 'ADJ'), ('perlindungan', 'NOUN'), ('masyarakat', 'NOUN'), ('sipil', 'ADJ'), ('komitmen', 'NOUN'), ('menjaga', 'VERB'), ('perdamaian', 'NOUN'), ('stabilitas', 'NOUN'), ('global', 'ADJ'), ('lihat', 'VERB'), ('melania', 'NOUN'), ('trump', 'PROPN'), ('ditampar', 'VERB'), ('data', 'NOUN'), ('kematian', 'NOUN'), ('anak', 'NOUN'), ('iran', 'NOUN'), ('pimpin', 'NOUN'), ('sidang', 'NOUN'), ('pbb', 'NOUN'), ('gambasvideo', 'NOUN')]","[('ketua', 'NOUN'), ('dpr', 'NOUN'), ('ri', 'PROPN'), ('puan', 'NOUN'), ('maharani', 'NOUN'), ('dukacita', 'NOUN'), ('masyarakat', 'NOUN'), ('iran', 'NOUN'), ('konflik', 'NOUN'), ('puan', 'NOUN'), ('dukacita', 'NOUN'), ('gugur', 'NOUN'), ('dia', 'PRON'), ('mantan', 'NOUN'), ('pimpin', 'NOUN'), ('iran', 'NOUN'), ('ayatol', 'NOUN'), ('lah', 'PART'), ('ali', 'NOUN'), ('khamenei', 'NOUN'), ('puan', 'NOUN'), ('pidato', 'NOUN'), ('dia', 'PRON'), ('buka', 'NOUN'), ('sidang', 'NOUN'), ('sidang', 'NOUN'), ('iv', 'NUM'), ('kompleks', 'NOUN'), ('parlemen', 'NOUN'), ('senayan', 'NOUN'), ('jakarta', 'NOUN'), ('puan', 'NOUN'), ('serang', 'NOUN'), ('iran', 'NOUN'), ('amerika', 'PROPN'), ('serikat', 'PROPN'), ('israel', 'NOUN'), ('abai', 'VERB'), ('prinsip', 'NOUN'), ('daulat', 'NOUN'), ('negara', 'NOUN'), ('tingkat', 'VERB'), ('dia', 'PRON'), ('eskalasi', 'NOUN'), ('aksi', 'NOUN'), ('militer', 'ADJ'), ('bawa', 'VERB'), ('paham', 'NOUN'), ('kolektif', 'ADJ'), ('kritis', 'ADJ'), ('guna', 'NOUN'), ('kuat', 'NOUN'), ('militer', 'ADJ'), ('abai', 'VERB'), ('prinsip', 'NOUN'), ('hormat', 'NOUN'), ('daulat', 'NOUN'), ('negara', 'NOUN'), ('puan', 'NOUN'), ('dukacita', 'NOUN'), ('puan', 'NOUN'), ('pbb', 'NOUN'), ('gerak', 'VERB'), ('hadap', 'VERB'), ('situasi', 'NOUN'), ('nama', 'NOUN'), ('pimpin', 'NOUN'), ('anggota', 'NOUN'), ('dpr', 'NOUN'), ('ri', 'PROPN'), ('dukacita', 'NOUN'), ('dalam', 'VERB'), ('wafat', 'NOUN'), ('dia', 'PRON'), ('mulia', 'ADJ'), ('ayatol', 'NOUN'), ('lah', 'PART'), ('ali', 'NOUN'), ('khamenei', 'NOUN'), ('pimpin', 'NOUN'), ('tinggi', 'ADJ'), ('republik', 'NOUN'), ('islam', 'NOUN'), ('iran', 'NOUN'), ('gugur', 'NOUN'), ('serang', 'NOUN'), ('militer', 'ADJ'), ('israel', 'NOUN'), ('amerika', 'PROPN'), ('wilayah', 'NOUN'), ('iran', 'NOUN'), ('februari', 'PROPN'), ('indonesia', 'PROPN'), ('negara', 'NOUN'), ('junjung', 'VERB'), ('prinsip', 'NOUN'), ('merdeka', 'NOUN'), ('damai', 'NOUN'), ('abadi', 'ADJ'), ('adil', 'NOUN'), ('sosial', 'NOUN'), ('simpati', 'NOUN'), ('dalam', 'VERB'), ('rakyat', 'NOUN'), ('iran', 'NOUN'), ('hadap', 'VERB'), ('sulit', 'ADJ'), ('puan', 'NOUN'), ('konflik', 'NOUN'), ('asisrael', 'NOUN'), ('iran', 'NOUN'), ('gambar', 'VERB'), ('tantang', 'NOUN'), ('tata', 'NOUN'), ('kelola', 'NOUN'), ('global', 'ADJ'), ('hukum', 'NOUN'), ('lembaga', 'NOUN'), ('internasional', 'ADJ'), ('peran', 'VERB'), ('jaga', 'VERB'), ('stabilitas', 'NOUN'), ('dunia', 'NOUN'), ('dpr', 'NOUN'), ('ri', 'PROPN'), ('desak', 'VERB'), ('serikat', 'NOUN'), ('bangsabangsa', 'NOUN'), ('ambil', 'VERB'), ('peran', 'NOUN'), ('tindak', 'ADV'), ('jaga', 'VERB'), ('hormat', 'NOUN'), ('hukum', 'NOUN'), ('internasional', 'ADJ'), ('lindung', 'NOUN'), ('masyarakat', 'NOUN'), ('sipil', 'ADJ'), ('komitmen', 'NOUN'), ('jaga', 'VERB'), ('damai', 'NOUN'), ('stabilitas', 'NOUN'), ('global', 'ADJ'), ('lihat', 'VERB'), ('lania', 'NOUN'), ('trump', 'PROPN'), ('tampar', 'VERB'), ('data', 'NOUN'), ('mati', 'NOUN'), ('anak', 'NOUN'), ('iran', 'NOUN'), ('pimpin', 'NOUN'), ('sidang', 'NOUN'), ('pbb', 'NOUN'), ('gambasvideo', 'NOUN')]","[('ketua dpr ri', 'NOR'), ('puan maharani', 'PER'), ('iran', 'GPE'), ('puan duka', 'PER'), ('pemimpin iran', 'NOR'), ('ayatollah ali khamenei pu', 'PER'), ('sidang persidangan iv', 'EVT'), ('kompleks parlemen senayan jakarta', 'LOC'), ('iran', 'GPE'), ('amerika serikat', 'GPE'), ('israel', 'GPE'), ('pu', 'NOR'), ('pbb', 'NOR'), ('dpr', 'NOR')]"
